date;comuna;region;IM_interno;IM_externo;IM
20200429;Huara;R01;2.112540193;2.342979636;4.455519829
20200429;Alto Hospicio;R01;3.632633548;1.302431927;4.935065475
20200429;Iquique;R01;5.79250076;0.703612836;6.496113596
20200429;Camiña;R01;0.716455696;0.889873418;1.606329114
20200429;Pozo Almonte;R01;0.888004658;1.211956522;2.09996118
20200429;Colchane;R01;0.03125;0.0625;0.09375
20200429;Pica;R01;1.792977323;2.365764448;4.15874177
20200429;Antofagasta;R02;5.938787585;0.109194956;6.047982541
20200429;Calama;R02;4.94110902;0.101346584;5.042455604
20200429;Mejillones;R02;3.012522361;1.678393957;4.690916319
20200429;Taltal;R02;0;0.058798098;0.058798098
20200429;Sierra Gorda;R02;2.862409639;1.045903614;3.908313253
20200429;Tocopilla;R02;3.039275584;0.337988217;3.377263801
20200429;Ollagüe;R02;0.352941176;0.294117647;0.647058824
20200429;María Elena;R02;1.591284404;1.377981651;2.969266055
20200429;San Pedro de Atacama;R02;0.176416819;0.097806216;0.274223035
20200429;Alto del Carmen;R03;1.105849582;0.167130919;1.272980501
20200429;Copiapó;R03;5.793693791;0.405937805;6.199631596
20200429;Tierra Amarilla;R03;3.500148588;1.666121842;5.166270431
20200429;Caldera;R03;6.143765509;1.026674938;7.170440447
20200429;Chañaral;R03;3.177609825;0.859470949;4.037080775
20200429;Huasco;R03;1.689791092;1.814347655;3.504138747
20200429;Vallenar;R03;5.218747448;0.502817016;5.721564465
20200429;Diego de Almagro;R03;1.09024446;0.36691798;1.45716244
20200429;Freirina;R03;0;2.132536974;2.132536974
20200429;La Serena;R04;5.458264685;1.462669742;6.920934427
20200429;Coquimbo;R04;4.926617002;1.755761331;6.682378333
20200429;Canela;R04;1.02422611;3.39333782;4.41756393
20200429;Ovalle;R04;5.262840601;0.744834546;6.007675147
20200429;Andacollo;R04;4.54767184;4.6148242;9.162496041
20200429;Salamanca;R04;2.671089841;0.273874266;2.944964107
20200429;Illapel;R04;4.951483157;0.432629462;5.384112619
20200429;La Higuera;R04;3.657968313;2.349487418;6.007455732
20200429;Monte Patria;R04;2.403357651;0.776830447;3.180188099
20200429;Los Vilos;R04;3.517281919;0.436632965;3.953914884
20200429;Combarbalá;R04;2.512427746;1.248843931;3.761271676
20200429;Paihuano;R04;1.467267267;0.993393393;2.460660661
20200429;Vicuña;R04;1.973809181;0.591452007;2.565261189
20200429;Punitaqui;R04;3.307318023;3.080965356;6.388283379
20200429;Río Hurtado;R04;0.248462485;0.717097171;0.965559656
20200429;Viña del Mar;R05;6.523397781;2.037184102;8.560581883
20200429;Valparaíso;R05;6.515579608;1.767592424;8.283172031
20200429;Concón;R05;4.846947624;5.374523066;10.22147069
20200429;Catemu;R05;2.916623866;6.202020202;9.118644068
20200429;San Antonio;R05;5.496045392;2.186210454;7.682255846
20200429;Algarrobo;R05;4.568497963;2.220739075;6.789237038
20200429;Santa María;R05;2.8237314;6.143265929;8.966997329
20200429;Cabildo;R05;2.983115886;1.900559149;4.883675036
20200429;Puchuncaví;R05;3.649361807;3.368679431;7.018041237
20200429;Los Andes;R05;2.823787867;5.604794573;8.42858244
20200429;Quilpué;R05;3.850955859;2.732869724;6.583825583
20200429;La Ligua;R05;4.183917268;2.798520103;6.982437372
20200429;San Felipe;R05;3.846756307;5.689839202;9.536595509
20200429;Quillota;R05;4.704749679;3.410402701;8.11515238
20200429;Villa Alemana;R05;3.728390559;3.795394154;7.523784713
20200429;Quintero;R05;4.883777443;4.533266298;9.417043741
20200429;Santo Domingo;R05;3.23341009;5.412183379;8.645593469
20200429;Casablanca;R05;3.397349238;2.884824387;6.282173625
20200429;Petorca;R05;1.430051813;3.293609672;4.723661485
20200429;Zapallar;R05;2.652841782;13.45366103;16.10650282
20200429;Calle Larga;R05;1.504770165;8.989592368;10.49436253
20200429;El Tabo;R05;2.974799733;3.732476636;6.707276368
20200429;San Esteban;R05;2.021622557;5.727901747;7.749524304
20200429;La Calera;R05;3.62704148;5.865732042;9.492773522
20200429;Cartagena;R05;4.44962406;5.707113939;10.156738
20200429;Llay-Llay;R05;1.437783616;7.027704801;8.465488417
20200429;Papudo;R05;2.445741325;6.606309148;9.052050473
20200429;Nogales;R05;4.734979727;2.892738666;7.627718393
20200429;Limache;R05;5.027009223;5.185017881;10.2120271
20200429;Rinconada;R05;1.4675;24.240625;25.708125
20200429;La Cruz;R05;0.305157919;8.189729607;8.494887526
20200429;Olmué;R05;2.807897335;3.015794669;5.823692004
20200429;Hijuelas;R05;2.634545893;9.68754517;12.32209106
20200429;El Quisco;R05;2.377044435;2.612100159;4.989144594
20200429;Isla de Pascua;R05;0.144144144;0;0.144144144
20200429;Juan Fernández;R05;0;0;0
20200429;Panquehue;R05;1.714452409;17.89214869;19.6066011
20200429;Putaendo;R05;1.825708635;3.119973632;4.945682268
20200429;San Fernando;R06;3.001843269;1.488150411;4.48999368
20200429;Rengo;R06;2.741797334;2.904261933;5.646059266
20200429;Santa Cruz;R06;4.076809764;1.655618687;5.732428451
20200429;Marchihue;R06;0.988247317;5.513541134;6.501788452
20200429;Rancagua;R06;4.358628778;1.461470401;5.820099179
20200429;Pichilemu;R06;2.763723608;0.577927063;3.341650672
20200429;Malloa;R06;1.070458716;10.55963303;11.63009174
20200429;Navidad;R06;2.176686553;0.443322625;2.620009179
20200429;Paredones;R06;1.329883571;0.811987926;2.141871496
20200429;Chimbarongo;R06;2.591857231;2.043495056;4.635352287
20200429;Codegua;R06;1.758464473;4.081068193;5.839532666
20200429;Las Cabras;R06;3.160122387;1.56918239;4.729304776
20200429;Pichidegua;R06;0.994143893;7.155883993;8.150027886
20200429;Litueche;R06;2.777912132;2.377267231;5.155179363
20200429;Mostazal;R06;0.095172031;3.240288568;3.335460599
20200429;Graneros;R06;3.189067734;3.517934472;6.707002206
20200429;Chépica;R06;2.240541372;2.802214703;5.042756075
20200429;Coltauco;R06;1.360051298;2.296409105;3.656460404
20200429;Machalí;R06;2.708882316;2.103522452;4.812404768
20200429;Coinco;R06;0.792733017;12.79905213;13.59178515
20200429;Doñihue;R06;2.636020151;3.89231738;6.528337531
20200429;Nancagua;R06;0.760050251;4.074434673;4.834484925
20200429;Olivar;R06;0.501724988;7.092410054;7.594135042
20200429;La Estrella;R06;0.527251185;5.029620853;5.556872038
20200429;Peumo;R06;0.115406321;3.955417607;4.070823928
20200429;Peralillo;R06;1.355241065;6.256416407;7.611657472
20200429;Lolol;R06;0;7.79331307;7.79331307
20200429;San Vicente;R06;2.01140873;3.501488095;5.512896825
20200429;Requínoa;R06;3.957407023;5.40629545;9.363702472
20200429;Palmilla;R06;0.432708688;4.046726697;4.479435386
20200429;Placilla;R06;1.093023256;4.400516796;5.493540052
20200429;Pumanque;R06;1.587580551;7.650849443;9.238429994
20200429;Quinta de Tilcoco;R06;0.345723784;6.363251738;6.708975521
20200429;Cauquenes;R07;2.406314603;1.188686337;3.59500094
20200429;Linares;R07;3.814867714;1.175066313;4.989934027
20200429;Talca;R07;4.187476361;1.017272536;5.204748897
20200429;Pencahue;R07;3.134965474;1.963590709;5.098556183
20200429;Rauco;R07;0.011415525;4.121575342;4.132990868
20200429;San Clemente;R07;2.42584145;2.39686845;4.8227099
20200429;Colbún;R07;1.273453787;2.583738707;3.857192495
20200429;Teno;R07;0.654729109;4.373737374;5.028466483
20200429;Hualañé;R07;0.881448957;2.961580681;3.843029638
20200429;Curicó;R07;4.244359158;1.312808401;5.557167559
20200429;San Javier;R07;2.411991332;3.202022634;5.614013966
20200429;Pelluhue;R07;0.9325;2.338125;3.270625
20200429;Pelarco;R07;2.266342649;4.439368165;6.705710814
20200429;Constitución;R07;3.604929819;0.500684697;4.105614516
20200429;Maule;R07;2.191472968;4.867599846;7.059072814
20200429;Chanco;R07;0;4.339181287;4.339181287
20200429;Curepto;R07;0.878942014;1.990844354;2.869786368
20200429;Río Claro;R07;0.845124283;8.197578075;9.042702358
20200429;Empedrado;R07;0.916181607;4.5774156;5.493597206
20200429;Molina;R07;1.640385243;3.530688867;5.17107411
20200429;Villa Alegre;R07;1.725514922;9.365699874;11.0912148
20200429;Licantén;R07;1.370454545;2.737878788;4.108333333
20200429;Longaví;R07;0.604334365;6.136842105;6.741176471
20200429;Retiro;R07;1.56423302;4.530653778;6.094886797
20200429;Vichuquén;R07;1.278518519;0.721481481;2
20200429;Parral;R07;2.249848668;2.028904358;4.278753027
20200429;Romeral;R07;0;3.625730994;3.625730994
20200429;Sagrada Familia;R07;0.700419972;5.693420439;6.393840411
20200429;San Rafael;R07;0;7.112645349;7.112645349
20200429;Yerbas Buenas;R07;0.095288512;6.061408152;6.156696665
20200429;Alto Biobío;R08;0.203494347;0.179856115;0.383350462
20200429;Talcahuano;R08;4.401941335;3.686942043;8.088883378
20200429;Los Álamos;R08;1.105392157;1.576593137;2.681985294
20200429;Los Ángeles;R08;4.095095505;0.822479985;4.91757549
20200429;Antuco;R08;2.91141639;5.777830412;8.689246802
20200429;San Pedro de La Paz;R08;2.399810679;2.725399079;5.125209759
20200429;Concepción;R08;4.018026284;2.843565318;6.861591602
20200429;Arauco;R08;2.652878349;1.249094859;3.901973208
20200429;Coronel;R08;3.072978815;1.130090791;4.203069607
20200429;Cabrero;R08;1.721395776;2.262075298;3.983471074
20200429;Cañete;R08;3.156674838;1.58168041;4.738355248
20200429;Quilleco;R08;0.31301804;3.507557289;3.820575329
20200429;Florida;R08;0.590909091;4.062321326;4.653230417
20200429;Tomé;R08;2.049473812;2.452038224;4.501512036
20200429;Chiguayante;R08;1.397721644;1.971272907;3.368994552
20200429;Hualpén;R08;2.411354181;4.936317273;7.347671453
20200429;Tirúa;R08;1.05191768;1.115060804;2.166978485
20200429;Contulmo;R08;1.189189189;3.007007007;4.196196196
20200429;Nacimiento;R08;1.336317136;2.322250639;3.658567775
20200429;Lota;R08;3.065842952;3.06795643;6.133799382
20200429;Negrete;R08;1.818560606;3.1;4.918560606
20200429;Quilaco;R08;0.630709427;1.416423712;2.047133139
20200429;Curanilahue;R08;1.617893756;0.969361603;2.587255359
20200429;Mulchén;R08;0.775510204;1.661564626;2.43707483
20200429;Yumbel;R08;1.959960103;2.193644913;4.153605016
20200429;Hualqui;R08;1.901205626;2.231413262;4.132618888
20200429;Santa Juana;R08;0.982772765;1.376538146;2.359310911
20200429;Tucapel;R08;3.130976431;2.273232323;5.404208754
20200429;Laja;R08;0;7.363431151;7.363431151
20200429;Lebu;R08;0.968161316;1.002918546;1.971079862
20200429;Penco;R08;3.559103261;5.037024457;8.596127717
20200429;San Rosendo;R08;0;3.073181231;3.073181231
20200429;Santa Bárbara;R08;0.80952381;8.587301587;9.396825397
20200429;Angol;R09;3.62684596;0.919678233;4.546524193
20200429;Freire;R09;0.458895949;4.641382049;5.100277998
20200429;Los Sauces;R09;0.969764838;3.593505039;4.563269877
20200429;Collipulli;R09;0.18932998;1.915753548;2.105083528
20200429;Temuco;R09;3.082202261;0.856393981;3.938596243
20200429;Pucón;R09;3.899749713;0.877967936;4.777717649
20200429;Villarrica;R09;4.456640513;0.900464199;5.357104712
20200429;Teodoro Schmidt;R09;1.117342715;2.088576159;3.205918874
20200429;Padre Las Casas;R09;2.436455696;3.035848101;5.472303797
20200429;Victoria;R09;1.767182372;1.521987811;3.289170183
20200429;Carahue;R09;2.041169925;2.710697822;4.751867748
20200429;Vilcún;R09;0.852900182;3.566527286;4.419427469
20200429;Cholchol;R09;0.942493113;3.787878788;4.730371901
20200429;Toltén;R09;0.600887675;1.171730966;1.772618641
20200429;Lumaco;R09;0.890367776;2.242381786;3.132749562
20200429;Pitrufquén;R09;1.138280166;3.302635229;4.440915395
20200429;Curacautín;R09;2.014281551;0.395511513;2.409793063
20200429;Cunco;R09;3.248466258;0.823721881;4.072188139
20200429;Curarrehue;R09;1.33569869;0.987445415;2.323144105
20200429;Saavedra;R09;1.212789416;4.879272326;6.092061742
20200429;Ercilla;R09;0.718796251;6.032067094;6.750863345
20200429;Galvarino;R09;0.97929977;2.407871199;3.387170969
20200429;Lonquimay;R09;0.795777085;0.078920042;0.874697127
20200429;Gorbea;R09;1.277437155;4.607602698;5.885039853
20200429;Loncoche;R09;1.993262212;2.130451057;4.12371327
20200429;Nueva Imperial;R09;2.326530612;1.717329037;4.043859649
20200429;Lautaro;R09;2.493385907;2.827016026;5.320401933
20200429;Melipeuco;R09;0;0.465116279;0.465116279
20200429;Purén;R09;0.80239521;1.545454545;2.347849755
20200429;Perquenco;R09;0;7.191793893;7.191793893
20200429;Renaico;R09;0.796410014;2.046764289;2.843174303
20200429;Traiguén;R09;1.853189335;1.57036787;3.423557206
20200429;Puerto Montt;R10;4.569457836;0.896072832;5.465530668
20200429;Ancud;R10;3.878424953;1.015681544;4.894106497
20200429;Quinchao;R10;0.840739539;4.086928317;4.927667856
20200429;Puerto Varas;R10;3.012075828;3.195979221;6.20805505
20200429;Osorno;R10;2.984023383;0.518800193;3.502823576
20200429;Puerto Octay;R10;2.50206422;3.633486239;6.135550459
20200429;Quellón;R10;2.401308195;0.487110427;2.888418623
20200429;Calbuco;R10;2.182939132;3.020289205;5.203228338
20200429;Chaitén;R10;0.67725362;0.838393274;1.515646894
20200429;Los Muermos;R10;0.981506299;3.127847762;4.109354061
20200429;Dalcahue;R10;1.111688312;3.169230769;4.280919081
20200429;Castro;R10;3.470386266;1.05332618;4.523712446
20200429;Puyehue;R10;3.185822785;1.334852321;4.520675105
20200429;Cochamó;R10;0.581818182;1.072727273;1.654545455
20200429;Maullín;R10;1.023943662;4.70528169;5.729225352
20200429;Frutillar;R10;1.594638652;3.457344684;5.051983336
20200429;Llanquihue;R10;0.320749018;5.385986107;5.706735125
20200429;Chonchi;R10;1.425244177;2.178437265;3.603681443
20200429;San Pablo;R10;0.967946684;2.350364964;3.318311647
20200429;Río Negro;R10;1.079499126;3.760337798;4.839836925
20200429;Hualaihué;R10;0.667288412;3.779435766;4.446724178
20200429;Purranque;R10;1.888778353;2.925189017;4.81396737
20200429;Curaco de Vélez;R10;0;4.036036036;4.036036036
20200429;Fresia;R10;1.881521209;3.93417845;5.815699659
20200429;Futaleufú;R10;0;0.036720751;0.036720751
20200429;Palena;R10;0;0.053619303;0.053619303
20200429;Puqueldón;R10;0.98;4.1352;5.1152
20200429;San Juan de la Costa;R10;1.126820388;1.564927184;2.691747573
20200429;Queilén;R10;0;1.369093231;1.369093231
20200429;Quemchi;R10;0.84856176;1.524957699;2.373519459
20200429;Coyhaique;R11;4.09778086;0.088418863;4.186199723
20200429;Aysén;R11;2.950915565;0.221515768;3.172431333
20200429;Cochrane;R11;0.101190476;0.044642857;0.145833333
20200429;Chile Chico;R11;0.088161209;0.226700252;0.314861461
20200429;Guaitecas;R11;0;0.102836879;0.102836879
20200429;Cisnes;R11;0.067221892;0.087447948;0.154669839
20200429;Lago Verde;R11;0.696428571;1.56547619;2.261904762
20200429;Río Ibáñez;R11;0.19760479;1.413173653;1.610778443
20200429;Tortel;R11;0;0.066666667;0.066666667
20200429;Punta Arenas;R12;3.770985675;0.059814076;3.830799751
20200429;Torres del Paine;R12;0.018867925;0.962264151;0.981132075
20200429;Cabo de Hornos;R12;0.003267974;0;0.003267974
20200429;Primavera;R12;0.331908832;1.131054131;1.462962963
20200429;Natales;R12;3.229181866;0.040333507;3.269515373
20200429;San Gregorio;R12;2.371323529;1.596813725;3.968137255
20200429;Laguna Blanca;R12;1.606796117;5.563106796;7.169902913
20200429;Porvenir;R12;3.669555493;0.45680738;4.126362874
20200429;Río Verde;R12;1.761658031;3.378238342;5.139896373
20200429;Timaukel;R12;0;0.244755245;0.244755245
20200429;Providencia;R13;6.385374127;6.020017406;12.40539153
20200429;El Bosque;R13;1.339872503;4.28351735;5.623389853
20200429;Pudahuel;R13;3.130135661;4.758978059;7.889113719
20200429;La Granja;R13;0.948698526;7.357664234;8.30636276
20200429;Las Condes;R13;7.191267269;4.283825118;11.47509239
20200429;Estación Central;R13;3.382791083;6.663451094;10.04624218
20200429;Cerro Navia;R13;1.303406544;5.909412819;7.212819364
20200429;San Joaquín;R13;1.397583284;7.294033733;8.691617018
20200429;Calera de Tango;R13;4.209953195;5.209857675;9.41981087
20200429;Puente Alto;R13;3.045821398;1.847032011;4.892853409
20200429;Talagante;R13;4.094954001;3.555617508;7.650571508
20200429;Santiago;R13;4.965778141;3.775680167;8.741458308
20200429;Vitacura;R13;7.366505756;5.921203119;13.28770887
20200429;San Bernardo;R13;3.651741685;2.97605281;6.627794495
20200429;Maipú;R13;3.735252727;2.525614714;6.260867441
20200429;La Florida;R13;4.097775235;4.671030931;8.768806166
20200429;Conchalí;R13;2.440906569;6.081650945;8.522557514
20200429;La Reina;R13;4.56808766;6.884500716;11.45258838
20200429;Colina;R13;6.291250228;2.343101694;8.634351922
20200429;Paine;R13;3.512321479;2.306170074;5.818491552
20200429;Quinta Normal;R13;2.178965225;4.823225898;7.002191122
20200429;Macul;R13;2.565552587;5.52249332;8.088045907
20200429;San Miguel;R13;2.725580729;5.491749884;8.217330613
20200429;Lampa;R13;2.450673275;4.215962222;6.666635497
20200429;Ñuñoa;R13;3.674824046;4.945416586;8.620240632
20200429;San Ramón;R13;1.121699446;6.948386396;8.070085842
20200429;Peñalolén;R13;4.25805801;4.182197749;8.440255759
20200429;Alhué;R13;0;0.1232493;0.1232493
20200429;Buin;R13;3.398163022;3.533671074;6.931834095
20200429;La Cisterna;R13;3.016042781;8.129460379;11.14550316
20200429;Lo Espejo;R13;1.647418681;6.876081767;8.523500448
20200429;Huechuraba;R13;3.281545741;4.585134069;7.866679811
20200429;Recoleta;R13;2.83544786;4.661373026;7.496820885
20200429;Cerrillos;R13;1.289624573;8.605392491;9.895017065
20200429;Lo Barnechea;R13;6.750836272;3.173612995;9.924449266
20200429;Renca;R13;2.546186564;4.956654437;7.502841001
20200429;La Pintana;R13;1.363868497;4.940631982;6.304500479
20200429;Independencia;R13;2.429284111;5.06242205;7.491706161
20200429;Melipilla;R13;5.134389671;0.727559803;5.861949475
20200429;Curacaví;R13;3.370914311;3.506073322;6.876987633
20200429;Quilicura;R13;3.574219132;3.35322628;6.927445413
20200429;San José de Maipo;R13;2.423458038;4.204448938;6.627906977
20200429;Peñaflor;R13;3.198708328;2.61972984;5.818438168
20200429;Til Til;R13;2.767839196;7.718257956;10.48609715
20200429;Padre Hurtado;R13;2.443782383;5.299805699;7.743588083
20200429;El Monte;R13;2.011665889;6.333333333;8.344999222
20200429;Lo Prado;R13;1.420979392;6.048704526;7.469683918
20200429;Pedro Aguirre Cerda;R13;1.277857089;5.666917124;6.944774213
20200429;Isla de Maipo;R13;3.136455753;5.450686782;8.587142535
20200429;San Pedro;R13;3.228724908;1.165959853;4.394684761
20200429;María Pinto;R13;0.885371543;7.673775408;8.559146951
20200429;Pirque;R13;2.641067098;2.676098087;5.317165185
20200429;Valdivia;R14;3.754304596;0.466230144;4.22053474
20200429;La Unión;R14;2.298014858;2.373401535;4.671416393
20200429;Futrono;R14;0.38536762;2.249185078;2.634552698
20200429;Río Bueno;R14;1.034608645;2.190128505;3.22473715
20200429;Panguipulli;R14;2.111098411;0.516173277;2.627271688
20200429;Mariquina;R14;2.169323484;1.666990669;3.836314152
20200429;Paillaco;R14;0.610995542;3.432986627;4.043982169
20200429;Corral;R14;0.758817922;4.402287893;5.161105815
20200429;Los Lagos;R14;2.512748487;1.832973207;4.345721694
20200429;Lago Ranco;R14;1.314398422;3.494674556;4.809072978
20200429;Lanco;R14;0.843517139;1.753800298;2.597317437
20200429;Máfil;R14;0;4.733862959;4.733862959
20200429;Arica;R15;3.868548588;0.022264104;3.890812692
20200429;Putre;R15;2.490514905;0.696476965;3.18699187
20200429;Camarones;R15;0.338461538;6.430769231;6.769230769
20200429;General Lagos;R15;0.707692308;0.184615385;0.892307692
20200429;Chillán;R16;4.286586324;1.061697668;5.348283993
20200429;Bulnes;R16;1.627145498;3.057565355;4.684710853
20200429;Cobquecura;R16;2.68654311;1.126510878;3.813053989
20200429;San Carlos;R16;3.355116796;2.123563218;5.478680015
20200429;Yungay;R16;1.344827586;0.294227886;1.639055472
20200429;Ránquil;R16;2.276122218;6.10373444;8.379856658
20200429;Quillón;R16;0.71494709;2.880952381;3.595899471
20200429;Coelemu;R16;1.365853659;2.651916376;4.017770035
20200429;San Nicolás;R16;0.026355422;6.182228916;6.208584337
20200429;Treguaco;R16;0.365972222;5.326388889;5.692361111
20200429;Coihueco;R16;1.417436143;1.874085622;3.291521765
20200429;Chillán Viejo;R16;0.20194114;6.532247965;6.734189105
20200429;El Carmen;R16;0.70771757;4.646962233;5.354679803
20200429;Pinto;R16;1.034761762;2.040155829;3.074917591
20200429;Pemuco;R16;1.272839;2.721425645;3.994264646
20200429;Ninhue;R16;0.336012862;7.125803859;7.46181672
20200429;Portezuelo;R16;0;6.464343164;6.464343164
20200429;Quirihue;R16;0.131710362;6.355805243;6.487515605
20200429;San Ignacio;R16;0.422709924;3.846374046;4.269083969
20200429;San Fabián;R16;1.598812095;2.85637149;4.455183585
20200429;Ñiquén;R16;0.742382271;6.434903047;7.177285319
